date,mean_chl,max_chl,pct_missing,month
2002-07-01,,,100.0,7
2002-08-01,0.12526468932628632,0.9354304075241089,98.07986111111111,8
2002-09-01,0.17021918296813965,4.376529216766357,79.20138888888889,9
2002-10-01,0.21415838599205017,2.8134427070617676,73.28333333333333,10
2002-11-01,0.2554866671562195,6.951050281524658,72.54374999999999,11
2002-12-01,0.3139539062976837,53.72889709472656,66.0826388888889,12
2003-01-01,0.3791145980358124,49.25786209106445,58.419444444444444,1
2003-02-01,0.4329948127269745,23.999004364013672,51.980555555555554,2
2003-03-01,0.2791169285774231,19.819129943847656,56.390277777777776,3
2003-04-01,0.21520547568798065,8.052884101867676,92.98055555555555,4
2003-05-01,,,100.0,5
2003-06-01,,,100.0,6
2003-07-01,,,100.0,7
2003-08-01,0.2366468906402588,2.6886239051818848,98.68958333333333,8
2003-09-01,0.20974430441856384,5.598565101623535,71.96388888888889,9
2003-10-01,0.40528807044029236,79.71123504638672,64.19097222222221,10
2003-11-01,0.39205488562583923,28.042770385742188,62.30277777777778,11
2003-12-01,0.44324538111686707,34.25571823120117,60.352777777777774,12
2004-01-01,0.4335746169090271,19.759553909301758,50.32986111111111,1
2004-02-01,0.3828420341014862,29.999441146850586,40.46527777777777,2
2004-03-01,0.31949734687805176,47.48040008544922,53.607638888888886,3
2004-04-01,0.2014731913805008,6.423606872558594,89.46597222222222,4
2004-05-01,,,100.0,5
2004-06-01,,,100.0,6
2004-07-01,,,100.0,7
2004-08-01,0.17202208936214447,5.031939506530762,98.36319444444445,8
2004-09-01,0.18328741192817688,4.9107489585876465,75.41527777777777,9
2004-10-01,0.26971161365509033,11.016803741455078,67.19027777777778,10
2004-11-01,0.37734514474868774,9.370794296264648,64.45902777777778,11
2004-12-01,0.7980411648750305,67.81858825683594,57.68819444444444,12
2005-01-01,0.8289790749549866,84.81194305419922,41.87638888888889,1
2005-02-01,0.6262542009353638,79.18119049072266,31.384027777777778,2
2005-03-01,0.4113042950630188,84.98686218261719,44.63333333333333,3
2005-04-01,0.2150460183620453,31.94566535949707,91.98819444444445,4
2005-05-01,,,100.0,5
2005-06-01,,,100.0,6
2005-07-01,,,100.0,7
2005-08-01,0.1626165807247162,3.3177380561828613,97.88055555555556,8
2005-09-01,0.17855224013328552,8.368002891540527,78.35069444444444,9
2005-10-01,0.3087427616119385,49.342952728271484,70.59722222222223,10
2005-11-01,0.4295465350151062,28.493803024291992,68.41944444444444,11
2005-12-01,0.5342237949371338,31.70172882080078,59.33958333333334,12
2006-01-01,0.5988853573799133,35.3163948059082,38.74375,1
2006-02-01,0.5208872556686401,51.82593536376953,32.772222222222226,2
2006-03-01,0.3541099727153778,62.97512435913086,52.302083333333336,3
2006-04-01,0.30046865344047546,19.58083724975586,84.73402777777778,4
2006-05-01,,,100.0,5
2006-06-01,,,100.0,6
2006-07-01,,,100.0,7
2006-08-01,0.18095088005065918,1.9318445920944214,99.13402777777777,8
2006-09-01,0.17551946640014648,5.632063388824463,83.10694444444444,9
2006-10-01,0.3040999472141266,23.791584014892578,73.17083333333333,10
2006-11-01,0.3485625982284546,46.1119384765625,64.36597222222223,11
2006-12-01,0.5164203643798828,54.73128890991211,59.178472222222226,12
2007-01-01,0.41198045015335083,23.036314010620117,39.454861111111114,1
2007-02-01,0.26161399483680725,17.01268196105957,41.28819444444444,2
2007-03-01,0.21012665331363678,13.768014907836914,45.99444444444444,3
2007-04-01,0.1951657086610794,38.33466720581055,88.90069444444444,4
2007-05-01,,,100.0,5
2007-06-01,,,100.0,6
2007-07-01,,,100.0,7
2007-08-01,0.2507561147212982,4.9093499183654785,99.0423611111111,8
2007-09-01,0.23236849904060364,29.949100494384766,83.61805555555556,9
2007-10-01,0.22243738174438477,4.020559787750244,71.08194444444445,10
2007-11-01,0.2474554479122162,46.82808303833008,68.52152777777778,11
2007-12-01,0.29674628376960754,11.78876781463623,66.1361111111111,12
2008-01-01,0.2856191396713257,83.67481994628906,51.78194444444445,1
2008-02-01,0.20158474147319794,25.07993507385254,42.950694444444444,2
2008-03-01,0.1977730393409729,28.902606964111328,49.386805555555554,3
2008-04-01,0.20466406643390656,9.212007522583008,92.26388888888889,4
2008-05-01,,,100.0,5
2008-06-01,,,100.0,6
2008-07-01,,,100.0,7
2008-08-01,0.1572640836238861,0.5542047619819641,98.39722222222223,8
2008-09-01,0.20982681214809418,4.556152820587158,74.26597222222222,9
2008-10-01,0.2884933054447174,13.406702041625977,66.77916666666667,10
2008-11-01,0.3416355550289154,28.781431198120117,62.84583333333333,11
2008-12-01,0.47698724269866943,12.546788215637207,54.13541666666667,12
2009-01-01,0.43490901589393616,69.61225128173828,48.61805555555556,1
2009-02-01,0.33203163743019104,55.75067901611328,45.87638888888889,2
2009-03-01,0.30352577567100525,15.16219425201416,51.86944444444445,3
2009-04-01,0.19856880605220795,8.122618675231934,91.95486111111111,4
2009-05-01,,,100.0,5
2009-06-01,,,100.0,6
2009-07-01,,,100.0,7
2009-08-01,0.24104668200016022,4.111948490142822,98.60972222222222,8
2009-09-01,0.17467698454856873,2.6264729499816895,82.83194444444445,9
2009-10-01,0.24547652900218964,11.036722183227539,65.36527777777778,10
2009-11-01,0.3776523172855377,26.206636428833008,62.18194444444445,11
2009-12-01,0.4676631987094879,17.876922607421875,61.21736111111111,12
2010-01-01,0.4358491599559784,8.35804271697998,50.44236111111111,1
2010-02-01,0.4294334053993225,41.04460906982422,44.12083333333333,2
2010-03-01,0.34114497900009155,30.100521087646484,53.12638888888889,3
2010-04-01,0.2414923906326294,31.333219528198242,91.04027777777777,4
2010-05-01,,,100.0,5
2010-06-01,,,100.0,6
2010-07-01,,,100.0,7
2010-08-01,0.2613776922225952,2.24190092086792,99.22291666666668,8
2010-09-01,0.1799193024635315,10.967962265014648,77.90763888888888,9
2010-10-01,0.38135403394699097,34.5667724609375,63.98611111111111,10
2010-11-01,0.5402616262435913,44.726524353027344,52.916666666666664,11
2010-12-01,0.6713001132011414,53.838321685791016,50.7625,12
2011-01-01,0.6259274482727051,54.54679870605469,38.95763888888889,1
2011-02-01,0.4029332399368286,35.91530227661133,37.30694444444445,2
2011-03-01,0.3215079605579376,68.93653869628906,46.10416666666667,3
2011-04-01,0.1979101449251175,3.802201271057129,89.39305555555556,4
2011-05-01,,,100.0,5
2011-06-01,,,100.0,6
2011-07-01,,,100.0,7
2011-08-01,0.2225521355867386,1.9859048128128052,98.73958333333334,8
2011-09-01,0.18686236441135406,3.6218044757843018,80.96597222222222,9
2011-10-01,0.3353075087070465,16.6510066986084,71.6125,10
2011-11-01,0.38950857520103455,14.325568199157715,65.64375,11
2011-12-01,0.4823181629180908,22.1318416595459,63.422222222222224,12
2012-01-01,0.46386319398880005,23.802000045776367,52.172916666666666,1
2012-02-01,0.6169131994247437,66.37646484375,44.266666666666666,2
2012-03-01,0.5498790740966797,83.21543884277344,54.1625,3
2012-04-01,0.24411295354366302,4.115499973297119,91.48333333333333,4
2012-05-01,,,100.0,5
2012-06-01,,,100.0,6
2012-07-01,,,100.0,7
2012-08-01,0.18106944859027863,2.454002857208252,98.09930555555556,8
2012-09-01,0.2042376697063446,8.193778038024902,77.00138888888888,9
2012-10-01,0.2774145305156708,15.462567329406738,68.55416666666667,10
2012-11-01,0.32990115880966187,4.2952799797058105,70.81666666666668,11
2012-12-01,0.36881622672080994,20.271278381347656,63.82222222222222,12
2013-01-01,0.4215398132801056,10.536765098571777,49.16597222222222,1
2013-02-01,0.4856605529785156,48.278175354003906,42.2125,2
2013-03-01,0.3197321891784668,24.090747833251953,58.61944444444445,3
2013-04-01,0.20769667625427246,1.5075620412826538,89.36736111111111,4
2013-05-01,,,100.0,5
2013-06-01,,,100.0,6
2013-07-01,,,100.0,7
2013-08-01,0.16778342425823212,1.0977468490600586,97.84930555555556,8
2013-09-01,0.18426279723644257,11.6019926071167,82.39513888888888,9
2013-10-01,0.40376147627830505,24.840341567993164,72.0,10
2013-11-01,0.4346446692943573,7.984260082244873,67.02222222222223,11
2013-12-01,0.4333282709121704,20.394020080566406,64.8763888888889,12
2014-01-01,0.32814767956733704,19.35635757446289,60.68888888888889,1
2014-02-01,0.3014453947544098,10.130318641662598,49.31527777777778,2
2014-03-01,0.2841925621032715,44.48606491088867,52.44166666666666,3
2014-04-01,0.19918140769004822,8.809901237487793,94.06944444444446,4
2014-05-01,,,100.0,5
2014-06-01,,,100.0,6
2014-07-01,,,100.0,7
2014-08-01,0.153176411986351,1.5434157848358154,98.08125,8
2014-09-01,0.1710745245218277,6.789604187011719,76.97638888888889,9
2014-10-01,0.2273811399936676,23.96047019958496,72.03125,10
2014-11-01,0.2670336365699768,3.0253772735595703,67.69722222222222,11
2014-12-01,0.2833392024040222,51.82952880859375,65.94791666666666,12
2015-01-01,0.3013691306114197,57.90022659301758,59.46527777777778,1
2015-02-01,0.2774065136909485,16.3004150390625,57.08888888888889,2
2015-03-01,0.25676459074020386,13.326839447021484,55.45902777777778,3
2015-04-01,0.2185712456703186,8.390434265136719,89.51319444444444,4
2015-05-01,,,100.0,5
2015-06-01,,,100.0,6
2015-07-01,,,100.0,7
2015-08-01,0.20152334868907928,1.2435439825057983,99.48472222222222,8
2015-09-01,0.19205796718597412,2.99118709564209,84.00555555555556,9
2015-10-01,0.3075980842113495,13.27566146850586,76.33958333333334,10
2015-11-01,0.4435342252254486,23.68038558959961,70.42291666666667,11
2015-12-01,0.4520825743675232,21.103330612182617,63.37222222222222,12
2016-01-01,0.6360912322998047,54.54343795776367,45.10208333333333,1
2016-02-01,0.5330758094787598,55.09291458129883,40.390972222222224,2
2016-03-01,0.33763986825942993,19.090206146240234,54.952777777777776,3
2016-04-01,0.19968941807746887,7.730308532714844,89.22708333333334,4
2016-05-01,,,100.0,5
2016-06-01,,,100.0,6
2016-07-01,,,100.0,7
2016-08-01,0.22964993119239807,1.1149653196334839,98.04791666666667,8
2016-09-01,0.18229162693023682,7.444547653198242,74.9875,9
2016-10-01,0.24485328793525696,12.175263404846191,66.06527777777778,10
2016-11-01,0.3638787269592285,61.85844802856445,57.60763888888889,11
2016-12-01,0.3458646237850189,23.354921340942383,52.7875,12
